framework,framework_version,system,model,attn_tp,moe_tp,ep,num_slots,gemm_quant,moe_quant,attn_quant,kv_quant,phase,batch_size,new_tokens,past_kv,layer_type,layer_index,measured_layer_count,layer_multiplier,latency_ms,rms_latency_ms,rms_kernel_count,includes_moe,moe_weight_mode,latency_source,physical_gpus,max_num_seqs,max_num_batched_tokens,vllm_config_hash
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,32,1,16,dense,0,64,64,5.77019190788269,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,32,1,128,dense,0,64,64,5.7746559381484985,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,32,1,256,dense,0,64,64,5.8023200035095215,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,32,1,512,dense,0,64,64,5.897480010986328,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,32,1,1024,dense,0,64,64,6.045759916305542,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,32,1,2048,dense,0,64,64,6.134687900543213,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,32,1,4096,dense,0,64,64,6.52185583114624,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,64,1,1,dense,0,64,64,5.9595359563827515,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,64,1,16,dense,0,64,64,6.032160043716431,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,64,1,128,dense,0,64,64,5.941136002540588,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
