num_context_tokens,num_decode_tokens,latency_ms
0,16,6.743
0,16,6.640
0,16,6.725
0,16,6.620
0,16,6.739
0,16,7.126
0,16,6.644
0,16,6.725
0,16,6.747
0,16,6.810
0,16,6.749
0,16,6.788
0,16,6.757
0,16,6.818
0,16,6.710
0,16,6.791
0,16,6.754
0,16,6.802
0,16,6.717
0,16,6.760
0,16,6.776
0,16,6.768
0,16,6.782
0,16,6.792
0,16,6.719
0,16,6.763
0,16,6.837
0,16,6.765
0,16,7.098
0,16,6.762
0,16,6.715
0,16,6.760
0,16,6.771
0,16,6.734
0,16,6.799
0,16,6.755
0,16,7.081
0,16,6.744
0,16,6.747
0,16,6.718
0,16,7.105
0,16,6.796
0,16,6.760
0,16,6.887
0,16,6.762
0,16,6.785
0,16,6.827
0,16,6.779
0,16,6.865
0,16,7.108
0,16,6.875
0,16,6.714
0,16,6.805
0,16,6.786
0,16,6.842
0,16,6.832
0,16,6.779
0,16,6.847
0,16,6.852
0,16,6.758
0,16,6.804
0,16,6.811
0,16,6.818
0,16,6.863
0,16,6.776
0,16,6.781
0,16,6.814
0,16,6.802
0,16,6.825
0,16,6.796
0,16,6.856
0,16,6.834
0,16,6.783
0,16,6.861
0,16,6.843
0,16,6.857
0,16,6.852
0,16,6.783
0,16,6.797
0,16,6.827
0,16,6.818
0,16,6.803
0,16,6.837
0,16,6.863
0,16,7.107
4752,16,53.545
85,16,19.669
0,17,8.504
0,16,7.161
0,16,6.558
5280,14,60.367
277,14,24.958
6336,15,70.900
219,15,54.630
0,16,27.176
0,15,8.186
134,15,17.946
