phase,source,lane,group,kclass,start_us,dur_us
prefill_captured,collector,host,backbone,host_active,1547.023,4.352
prefill_captured,collector,host,backbone,host_active,1551.695,2.688
prefill_captured,collector,host,backbone,host_active,1555.023,91.713
prefill_captured,collector,host,backbone,host_active,1646.896,8.256
prefill_captured,collector,host,backbone,host_active,1655.472,1.28
prefill_captured,collector,host,backbone,host_active,1656.784,6.816
prefill_captured,collector,host,idle,gpu_idle,1663.6,51.232
prefill_captured,collector,host,backbone,host_active,1714.832,6.048
prefill_captured,collector,host,idle,gpu_idle,1720.88,111.137
prefill_captured,collector,host,backbone,host_active,1832.017,2.496
prefill_captured,collector,host,idle,gpu_idle,1834.513,33.921
prefill_captured,collector,host,backbone,host_active,1868.434,2.112
prefill_captured,collector,host,idle,gpu_idle,1870.546,21.696
prefill_captured,collector,host,backbone,host_active,1892.242,7.776
prefill_captured,collector,host,idle,gpu_idle,1900.018,11.68
prefill_captured,collector,host,backbone,host_active,1911.698,1.632
prefill_captured,collector,host,idle,gpu_idle,1913.33,29.536
prefill_captured,collector,host,backbone,host_active,1942.866,2.304
prefill_captured,collector,host,idle,gpu_idle,1945.17,191.906
prefill_captured,collector,host,backbone,host_active,2137.076,2.176
prefill_captured,collector,host,idle,gpu_idle,2139.252,77.697
prefill_captured,collector,host,backbone,host_active,2216.949,5.6
prefill_captured,collector,host,idle,gpu_idle,2222.549,30.944
prefill_captured,collector,host,backbone,host_active,2253.493,1.632
prefill_captured,collector,host,idle,gpu_idle,2255.125,64.801
prefill_captured,collector,host,backbone,host_active,2319.926,13.376
prefill_captured,collector,host,idle,gpu_idle,2333.302,76.161
prefill_captured,collector,host,backbone,host_active,2409.463,5.856
prefill_captured,collector,host,idle,gpu_idle,2415.319,104.545
prefill_captured,collector,host,backbone,host_active,2519.864,9.28
prefill_captured,collector,host,idle,gpu_idle,2529.144,73.152
prefill_captured,collector,host,backbone,host_active,2602.296,5.793
prefill_captured,collector,host,idle,gpu_idle,2608.089,87.36
prefill_captured,collector,host,backbone,host_active,2695.449,1.696
prefill_captured,collector,host,idle,gpu_idle,2697.145,14.944
prefill_captured,collector,host,backbone,host_active,2712.089,6.753
prefill_captured,collector,host,idle,gpu_idle,2718.842,137.185
prefill_captured,collector,host,backbone,host_active,2856.027,1.184
prefill_captured,collector,host,backbone,host_active,2857.563,2.08
prefill_captured,collector,host,backbone,host_active,2859.963,1.28
prefill_captured,collector,host,backbone,host_active,2861.723,4.704
prefill_captured,collector,host,backbone,host_active,2866.747,2.56
prefill_captured,collector,host,backbone,host_active,2869.563,86.849
prefill_captured,collector,host,backbone,host_active,2956.732,4.608
prefill_captured,collector,host,backbone,host_active,2961.66,8.544
prefill_captured,collector,host,backbone,host_active,2970.556,7.968
prefill_captured,collector,host,idle,gpu_idle,2978.524,36.8
prefill_captured,collector,host,backbone,host_active,3015.324,6.016
prefill_captured,collector,host,idle,gpu_idle,3021.34,104.225
prefill_captured,collector,host,backbone,host_active,3125.565,2.496
prefill_captured,collector,host,idle,gpu_idle,3128.061,32.449
prefill_captured,collector,host,backbone,host_active,3160.51,2.112
prefill_captured,collector,host,idle,gpu_idle,3162.622,20.256
prefill_captured,collector,host,backbone,host_active,3182.878,8.064
prefill_captured,collector,host,idle,gpu_idle,3190.942,10.208
prefill_captured,collector,host,backbone,host_active,3201.15,1.696
prefill_captured,collector,host,idle,gpu_idle,3202.846,31.968
prefill_captured,collector,host,backbone,host_active,3234.814,2.304
prefill_captured,collector,host,idle,gpu_idle,3237.118,212.514
prefill_captured,collector,host,backbone,host_active,3449.632,2.176
prefill_captured,collector,host,idle,gpu_idle,3451.808,74.081
prefill_captured,collector,host,backbone,host_active,3525.889,5.6
prefill_captured,collector,host,idle,gpu_idle,3531.489,29.696
prefill_captured,collector,host,backbone,host_active,3561.185,1.632
prefill_captured,collector,host,idle,gpu_idle,3562.817,50.305
prefill_captured,collector,host,backbone,host_active,3613.122,13.344
prefill_captured,collector,host,idle,gpu_idle,3626.466,72.449
prefill_captured,collector,host,backbone,host_active,3698.915,5.952
prefill_captured,collector,host,idle,gpu_idle,3704.867,103.201
prefill_captured,collector,host,backbone,host_active,3808.068,9.344
prefill_captured,collector,host,idle,gpu_idle,3817.412,72.576
prefill_captured,collector,host,backbone,host_active,3889.988,5.856
prefill_captured,collector,host,idle,gpu_idle,3895.844,85.825
prefill_captured,collector,host,backbone,host_active,3981.669,1.728
prefill_captured,collector,host,idle,gpu_idle,3983.397,15.456
prefill_captured,collector,host,backbone,host_active,3998.853,6.656
prefill_captured,collector,host,idle,gpu_idle,4005.509,135.522
prefill_captured,collector,host,backbone,host_active,4141.031,3.072
prefill_captured,collector,host,backbone,host_active,4144.423,2.048
prefill_captured,collector,host,backbone,host_active,4146.791,1.664
prefill_captured,collector,host,backbone,host_active,4148.935,4.48
prefill_captured,collector,host,backbone,host_active,4153.735,2.592
prefill_captured,collector,host,backbone,host_active,4156.999,90.945
prefill_captured,collector,host,backbone,host_active,4248.264,4.0
prefill_captured,collector,host,backbone,host_active,4252.584,2.72
prefill_captured,collector,host,backbone,host_active,4255.624,5.792
prefill_captured,collector,host,backbone,host_active,4261.736,1.44
prefill_captured,collector,host,backbone,host_active,4263.464,1.632
prefill_captured,collector,host,backbone,host_active,4265.48,2.56
prefill_captured,collector,host,backbone,host_active,4269.992,3.104
prefill_captured,collector,host,idle,gpu_idle,4273.096,98.113
prefill_captured,collector,host,backbone,host_active,4371.209,10.752
prefill_captured,collector,host,idle,gpu_idle,4381.961,75.329
prefill_captured,collector,host,backbone,host_active,4457.29,1.472
prefill_captured,collector,host,backbone,host_active,4461.258,4.48
prefill_captured,collector,host,backbone,host_active,4466.25,2.56
prefill_captured,collector,host,backbone,host_active,4469.45,89.185
prefill_captured,collector,host,backbone,host_active,4558.955,8.576
prefill_captured,collector,host,backbone,host_active,4567.883,1.247
prefill_captured,collector,host,backbone,host_active,4569.131,6.688
prefill_captured,collector,host,idle,gpu_idle,4575.819,51.904
prefill_captured,collector,host,backbone,host_active,4627.723,6.144
prefill_captured,collector,host,idle,gpu_idle,4633.867,110.689
prefill_captured,collector,host,backbone,host_active,4744.556,2.368
prefill_captured,collector,host,idle,gpu_idle,4746.924,36.769
prefill_captured,collector,host,backbone,host_active,4783.693,1.696
prefill_captured,collector,host,idle,gpu_idle,4785.389,23.648
prefill_captured,collector,host,backbone,host_active,4809.037,7.68
prefill_captured,collector,host,idle,gpu_idle,4816.717,12.192
prefill_captured,collector,host,backbone,host_active,4828.909,1.664
prefill_captured,collector,host,idle,gpu_idle,4830.573,33.984
prefill_captured,collector,host,backbone,host_active,4864.557,2.497
prefill_captured,collector,host,idle,gpu_idle,4867.054,202.625
prefill_captured,collector,host,backbone,host_active,5069.679,2.304
prefill_captured,collector,host,idle,gpu_idle,5071.983,76.033
prefill_captured,collector,host,backbone,host_active,5148.016,5.44
prefill_captured,collector,host,idle,gpu_idle,5153.456,31.776
prefill_captured,collector,host,backbone,host_active,5185.232,1.6
prefill_captured,collector,host,idle,gpu_idle,5186.832,53.057
prefill_captured,collector,host,backbone,host_active,5239.889,13.248
prefill_captured,collector,host,idle,gpu_idle,5253.137,92.577
prefill_captured,collector,host,backbone,host_active,5345.714,5.376
prefill_captured,collector,host,idle,gpu_idle,5351.09,106.465
prefill_captured,collector,host,backbone,host_active,5457.555,9.312
prefill_captured,collector,host,idle,gpu_idle,5466.867,71.361
prefill_captured,collector,host,backbone,host_active,5538.228,5.824
prefill_captured,collector,host,idle,gpu_idle,5544.052,111.809
prefill_captured,collector,host,backbone,host_active,5655.861,2.048
prefill_captured,collector,host,idle,gpu_idle,5657.909,15.84
prefill_captured,collector,host,backbone,host_active,5673.749,6.784
prefill_captured,collector,host,idle,gpu_idle,5680.533,136.737
prefill_captured,collector,host,backbone,host_active,5817.27,1.216
prefill_captured,collector,host,backbone,host_active,5818.838,2.112
prefill_captured,collector,host,backbone,host_active,5821.526,1.312
prefill_captured,collector,host,backbone,host_active,5823.318,4.416
prefill_captured,collector,host,backbone,host_active,5828.054,2.656
prefill_captured,collector,host,backbone,host_active,5830.934,92.513
prefill_captured,collector,host,backbone,host_active,5923.767,8.384
prefill_captured,collector,host,backbone,host_active,5932.503,1.311
prefill_captured,collector,host,backbone,host_active,5933.815,6.72
prefill_captured,collector,host,idle,gpu_idle,5940.535,35.937
prefill_captured,collector,host,backbone,host_active,5976.472,6.048
prefill_captured,collector,host,idle,gpu_idle,5982.52,104.865
prefill_captured,collector,host,backbone,host_active,6087.385,2.336
prefill_captured,collector,host,idle,gpu_idle,6089.721,32.352
prefill_captured,collector,host,backbone,host_active,6122.073,1.696
prefill_captured,collector,host,idle,gpu_idle,6123.769,21.696
prefill_captured,collector,host,backbone,host_active,6145.465,7.712
prefill_captured,collector,host,idle,gpu_idle,6153.177,10.849
prefill_captured,collector,host,backbone,host_active,6164.026,1.664
prefill_captured,collector,host,idle,gpu_idle,6165.69,32.256
prefill_captured,collector,host,backbone,host_active,6197.946,2.464
prefill_captured,collector,host,idle,gpu_idle,6200.41,195.778
prefill_captured,collector,host,backbone,host_active,6396.188,2.304
prefill_captured,collector,host,idle,gpu_idle,6398.492,72.768
prefill_captured,collector,host,backbone,host_active,6471.26,5.504
prefill_captured,collector,host,idle,gpu_idle,6476.764,31.105
prefill_captured,collector,host,backbone,host_active,6507.869,1.632
prefill_captured,collector,host,idle,gpu_idle,6509.501,51.296
prefill_captured,collector,host,backbone,host_active,6560.797,13.344
prefill_captured,collector,host,idle,gpu_idle,6574.141,76.289
prefill_captured,collector,host,backbone,host_active,6650.43,5.408
prefill_captured,collector,host,idle,gpu_idle,6655.838,102.081
prefill_captured,collector,host,backbone,host_active,6757.919,9.44
prefill_captured,collector,host,idle,gpu_idle,6767.359,69.537
prefill_captured,collector,host,backbone,host_active,6836.896,5.824
prefill_captured,collector,host,idle,gpu_idle,6842.72,88.833
prefill_captured,collector,host,backbone,host_active,6931.553,2.08
prefill_captured,collector,host,idle,gpu_idle,6933.633,13.76
prefill_captured,collector,host,backbone,host_active,6947.393,6.912
prefill_captured,collector,host,idle,gpu_idle,6954.305,134.305
prefill_captured,collector,host,backbone,host_active,7088.61,1.376
prefill_captured,collector,host,backbone,host_active,7090.594,2.208
prefill_captured,collector,host,backbone,host_active,7093.122,1.44
prefill_captured,collector,host,backbone,host_active,7095.298,4.576
prefill_captured,collector,host,backbone,host_active,7100.194,2.72
prefill_captured,collector,host,backbone,host_active,7103.554,90.881
prefill_captured,collector,host,backbone,host_active,7194.723,8.384
prefill_captured,collector,host,backbone,host_active,7203.427,1.279
prefill_captured,collector,host,backbone,host_active,7204.707,6.752
prefill_captured,collector,host,idle,gpu_idle,7211.459,34.145
prefill_captured,collector,host,backbone,host_active,7245.604,6.144
prefill_captured,collector,host,idle,gpu_idle,7251.748,118.689
prefill_captured,collector,host,backbone,host_active,7370.437,2.336
prefill_captured,collector,host,idle,gpu_idle,7372.773,32.768
prefill_captured,collector,host,backbone,host_active,7405.541,1.696
prefill_captured,collector,host,idle,gpu_idle,7407.237,21.184
prefill_captured,collector,host,backbone,host_active,7428.421,8.0
prefill_captured,collector,host,idle,gpu_idle,7436.421,11.393
prefill_captured,collector,host,backbone,host_active,7447.814,1.664
prefill_captured,collector,host,idle,gpu_idle,7449.478,29.504
prefill_captured,collector,host,backbone,host_active,7478.982,2.464
prefill_captured,collector,host,idle,gpu_idle,7481.446,180.161
prefill_captured,collector,host,backbone,host_active,7661.607,2.209
prefill_captured,collector,host,idle,gpu_idle,7663.816,71.584
prefill_captured,collector,host,backbone,host_active,7735.4,5.472
prefill_captured,collector,host,idle,gpu_idle,7740.872,29.473
prefill_captured,collector,host,backbone,host_active,7770.345,1.6
prefill_captured,collector,host,idle,gpu_idle,7771.945,47.936
prefill_captured,collector,host,backbone,host_active,7819.881,13.216
prefill_captured,collector,host,idle,gpu_idle,7833.097,72.385
prefill_captured,collector,host,backbone,host_active,7905.482,5.376
prefill_captured,collector,host,idle,gpu_idle,7910.858,99.905
prefill_captured,collector,host,backbone,host_active,8010.763,9.248
prefill_captured,collector,host,idle,gpu_idle,8020.011,69.76
prefill_captured,collector,host,backbone,host_active,8089.771,5.825
prefill_captured,collector,host,idle,gpu_idle,8095.596,83.296
prefill_captured,collector,host,backbone,host_active,8178.892,2.048
prefill_captured,collector,host,idle,gpu_idle,8180.94,13.44
prefill_captured,collector,host,backbone,host_active,8194.38,6.817
prefill_captured,collector,host,idle,gpu_idle,8201.197,141.761
prefill_captured,collector,host,backbone,host_active,8342.958,3.008
prefill_captured,collector,host,backbone,host_active,8346.542,2.112
